Version,1,,,,,,,,
Distortion Method,0,,,,,,,,
Width,51.84,,,,,,,,
Height,51.84,,,,,,,,
NumCols,101,,,,,,,,
NumRows,101,,,,,,,,
Center X,0,,,,,,,,
Center Y,0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Index X,Index Y,RefLoc X,RefLoc Y,R_Dist X,R_Dist Y,G_Dist X,G_Dist Y,B_Dist X,B_Dist Y
-49,21,-25.3816550649351,10.8779002597403,-22.7559,9.75254,-22.6588,9.7109,-22.4572,9.62451
-49,22,-25.3816550649351,11.3958794805195,-22.6691,10.178,-22.5719,10.1343,-22.3703,10.0438
-49,23,-25.3816550649351,11.9138587012987,-22.5789,10.5983,-22.4817,10.5526,-22.28,10.458
-49,24,-25.3816550649351,12.4318379220779,-22.4855,11.0134,-22.3882,10.9658,-22.1865,10.867
-49,25,-25.3816550649351,12.9498171428571,-22.3889,11.4232,-22.2916,11.3736,-22.0899,11.2708
-49,26,-25.3816550649351,13.4677963636364,-22.2893,11.8274,-22.192,11.7759,-21.9901,11.6689
-49,27,-25.3816550649351,13.9858597402597,-22.1866,12.226,-22.0893,12.1724,-21.8874,12.0614
-49,28,-25.3816550649351,14.503838961039,-22.0811,12.6186,-21.9837,12.5631,-21.7818,12.448
-49,29,-25.3816550649351,15.0218181818182,-21.9727,13.0053,-21.8753,12.9478,-21.6734,12.8286
-49,30,-25.3816550649351,15.5397974025974,-21.8616,13.3859,-21.7643,13.3265,-21.5622,13.2032
-49,31,-25.3816550649351,16.0577766233766,-21.748,13.7604,-21.6506,13.699,-21.4485,13.5715
-49,32,-25.3816550649351,16.57584,-21.6318,14.1285,-21.5344,14.0651,-21.3322,13.9336
-49,33,-25.3816550649351,17.0938192207792,-21.5132,14.4903,-21.4157,14.425,-21.2136,14.2893
-49,34,-25.3816550649351,17.6117984415584,-21.3923,14.8457,-21.2948,14.7783,-21.0926,14.6386
-49,35,-25.3816550649351,18.1297776623377,-21.2692,15.1945,-21.1717,15.1252,-20.9694,14.9814
-49,36,-25.3816550649351,18.6477568831169,-21.142,15.5329,-21.0445,15.4613,-20.8422,15.3126
-49,37,-25.3816550649351,19.1657361038961,-21.0147,15.8682,-20.9171,15.7946,-20.7147,15.6417
-49,38,-25.3816550649351,19.6837994805195,-20.8854,16.1968,-20.7878,16.1212,-20.5854,15.9642
-49,39,-25.3816550649351,20.2017787012987,-20.7544,16.5188,-20.6568,16.4411,-20.4542,16.2799
-49,40,-25.3816550649351,20.7197579220779,-20.6217,16.834,-20.524,16.7543,-20.3214,16.5889
-49,41,-25.3816550649351,21.2377371428571,-20.4874,17.1426,-20.3898,17.0608,-20.1871,16.8912
-49,42,-25.3816550649351,21.7557163636364,-20.3518,17.4444,-20.254,17.3606,-20.0512,17.1868
